OBJECTID,COMPKEY,UNITID,UNITID2,UNITIDSORT,UNITDESC,STNAME_ORD,ONSTREET,STATUS,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,XSTRLO,XSTRHI,ARTCLASS,ARTDESCRIPT,OWNER,BLOCKNBR,SPEEDLIMIT,SEGDIR,ONEWAY,ONEWAYDIR,FLOW,SEGLENGTH,SURFACEWIDTH,SURFACETYPE_1,SURFACEDATE_1,SURFACETYPE_2,SURFACEDATE_2,INTRLO,DIRLO,INTKEYLO,INTRHI,DIRHI,INTKEYHI,GIS_MID_X,GIS_MID_Y,SE_ANNO_CAD_DATA,SGNDBKROUTE,NGHBRHDGRNWY,NATIONHWYSYS,STREETTYPE,MJTRK_STR_FLAG,PVMTCONDINDX1,PVMTCONDINDX2,TRANCLASS,TRANDESCRIPT,OVERRIDECOMMENT,BLOCK_URL,SLOPE_PCT,PVMTCATEGORY,PARKBOULEVARD,Shape__Length
7283981,15381,12035,49,120350049,N 39TH ST BETWEEN DAYTON W AVE N AND DAYTON E AVE N,N 39TH ST,N 39TH ST,INSVC,DISTRICT6, ,N,DAYTON W AVE N,DAYTON E AVE N,2,Minor Arterial, ,400,25,E,N, , ,61.0,32.0,PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,DAYTON AVE N AND N 39TH W ST,E,27056.0,DAYTON AVE N AND N 39TH E ST,W,27011.0,1266035.526,242306.1423,System.Byte[],N,N,N,Urban Village Neighborhood,Unknown,98,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=12035&StreetSegment=0049,7.0,ART,N,61.30298217
7283986,15383,12035,60,120350060,N 39TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,N 39TH ST,N 39TH ST,INSVC,DISTRICT6, ,N,EVANSTON AVE N,FREMONT AVE N,2,Minor Arterial, ,600,25,E,N, , ,339.0,32.0,PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,EVANSTON AVE N AND N 39TH ST,E,27010.0,FREMONT AVE N AND FREMONT WAY N,W,27009.0,1266498.474,242296.8809,System.Byte[],N,N,N,Urban Village Neighborhood,Unknown,98,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=12035&StreetSegment=0060,1.0,ART,N,338.962544
7284005,16537,13010,10,130100010,NE 130TH ST BETWEEN 1ST AVE NE AND 3RD AVE NE,NE 130TH ST,NE 130TH ST,INSVC,DISTRICT5, ,N,1ST AVE NE,3RD AVE NE,1,Principal Arterial, ,100,30,E,N, , ,661.0,106.0,AC/AC,10/31/2022 12:00:00 AM,PCC,11/05/2017 00:00,1ST AVE NE AND NE 130TH ST,E,35969.0,3RD AVE NE AND NE 130TH ST,W,35970.0,1272659.055,267354.5784,System.Byte[],N,N,Y,Urban Center Connector,Unknown,37,91,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=13010&StreetSegment=0010,3.0,ART,N,661.1628078
7284010,16538,13010,20,130100020,NE 130TH ST BETWEEN 3RD AVE NE AND 130TH ST ON RP,NE 130TH ST,NE 130TH ST,INSVC,DISTRICT5, ,N,3RD AVE NE,130TH ST ON RP,1,Principal Arterial, ,200,30,E,N, , ,184.0,75.0,AC/AC,10/31/2022 12:00:00 AM,PCC,11/05/2017 00:00,3RD AVE NE AND NE 130TH ST,E,35970.0,130TH ST ON RP AND NE 130TH ST,W,35983.0,1273081.578,267340.9935,System.Byte[],N,N,Y,Urban Center Connector,Unknown,37,77,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=13010&StreetSegment=0020,3.0,ART,N,184.3206449
7284014,16539,13010,30,130100030,NE 130TH ST BETWEEN 130TH ST ON RP AND ROOSEVELT N WAY NE,NE 130TH ST,NE 130TH ST,INSVC,DISTRICT5, ,N,130TH ST ON RP,ROOSEVELT N WAY NE,1,Principal Arterial, ,300,30,E,N, , ,472.0,75.0,AC/AC,10/31/2022 12:00:00 AM,PCC,11/05/2017 00:00,130TH ST ON RP AND NE 130TH ST,E,35983.0,ROOSEVELT WAY NE AND NE 130TH N ST,W,35971.0,1273409.736,267330.4051,System.Byte[],N,N,Y,Urban Center Connector,Unknown,37,77,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=13010&StreetSegment=0030,1.0,ART,N,472.3365631
7284090,14859,11625,150,116250150,E THOMAS ST BETWEEN 15TH S AVE E AND 16TH AVE E,E THOMAS ST,E THOMAS ST,INSVC,DISTRICT3, ,N,15TH S AVE E,16TH AVE E,2,Minor Arterial, ,1500,25,E,N, , ,328.0,36.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,15TH AVE E AND E THOMAS S ST,E,29034.0,16TH AVE E AND E THOMAS ST,W,29370.0,1275760.677,229843.4472,System.Byte[],N,N,N,Urban Village Neighborhood,Unknown,40,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11625&StreetSegment=0150,2.0,ART,N,327.6766935
7284094,14862,11625,180,116250180,E THOMAS ST BETWEEN 18TH AVE E AND CORYELL CT E,E THOMAS ST,E THOMAS ST,INSVC,DISTRICT3, ,N,18TH AVE E,CORYELL CT E,2,Minor Arterial, ,1800,25,E,N, , ,210.0,36.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,18TH AVE E AND E THOMAS ST,E,29368.0,CORYELL CT E AND E THOMAS ST,W,29367.0,1276681.136,229821.7303,System.Byte[],N,N,N,Urban Village Neighborhood,Unknown,40,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11625&StreetSegment=0180,7.0,ART,N,209.5912508
7284098,14864,11625,190,116250190,E THOMAS ST BETWEEN 19TH AVE E AND 20TH AVE E,E THOMAS ST,E THOMAS ST,INSVC,DISTRICT3, ,N,19TH AVE E,20TH AVE E,2,Minor Arterial, ,1900,25,E,N, , ,322.0,36.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,19TH AVE E AND E THOMAS ST,E,29366.0,E JOHN ST AND E THOMAS ST,W,29365.0,1277079.567,229812.3097,System.Byte[],N,N,N,Urban Village Neighborhood,Unknown,90,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11625&StreetSegment=0190,7.0,ART,N,321.5068487
7284106,14865,11200,200,112000200,E JOHN ST BETWEEN 20TH N AVE E AND 21ST AVE E,E JOHN ST,E JOHN ST,INSVC,DISTRICT3, ,N,20TH N AVE E,21ST AVE E,2,Minor Arterial, ,2000,25,E,N, , ,338.0,25.0,AC,10/09/2017 00:00,Unknown,Unknown,E JOHN ST AND E THOMAS ST,E,29365.0,21ST AVE E AND E JOHN ST,W,29378.0,1277401.432,229759.7787,System.Byte[],N,N,N,Urban Village Neighborhood,Unknown,10,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11200&StreetSegment=0200,2.0,ART,N,337.9261469
7284116,15416,12060,130,120600130,N 40TH ST BETWEEN STONE WAY N AND INTERLAKE AVE N,N 40TH ST,N 40TH ST,INSVC,DISTRICT4, ,N,STONE WAY N,INTERLAKE AVE N,2,Minor Arterial, ,1300,25,E,N, , ,377.0,40.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,STONE WAY N AND N 40TH ST,E,26848.0,INTERLAKE AVE N AND N 40TH ST,W,26847.0,1268699.855,242754.3261,System.Byte[],N,N,N,Urban Village Neighborhood,Unknown,93,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=12060&StreetSegment=0130,10.0,ART,N,377.1580647
7284119,15417,12060,140,120600140,N 40TH ST BETWEEN INTERLAKE AVE N AND ASHWORTH AVE N,N 40TH ST,N 40TH ST,INSVC,DISTRICT4, ,N,INTERLAKE AVE N,ASHWORTH AVE N,2,Minor Arterial, ,1400,25,E,N, , ,266.0,41.0,AC/PCC,10/31/2022 12:00:00 AM,PCC,07/01/1998 00:00,INTERLAKE AVE N AND N 40TH ST,E,26847.0,ASHWORTH AVE N AND N 40TH ST,W,26845.0,1269015.453,242805.117,System.Byte[],N,N,N,Urban Village Neighborhood,Unknown,92,100,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=12060&StreetSegment=0140,5.0,ART,N,265.6022283
7284127,15418,12060,150,120600150,N 40TH ST BETWEEN ASHWORTH AVE N AND WOODLAWN AVE N,N 40TH ST,N 40TH ST,INSVC,DISTRICT4, ,N,ASHWORTH AVE N,WOODLAWN AVE N,2,Minor Arterial, ,1500,25,E,N, , ,306.0,41.0,AC/PCC,10/31/2022 12:00:00 AM,PCC,07/01/1998 00:00,ASHWORTH AVE N AND N 40TH ST,E,26845.0,WOODLAWN AVE N AND N 40TH ST,W,26844.0,1269300.681,242797.4573,System.Byte[],N,N,N,Urban Village Neighborhood,Unknown,92,100,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=12060&StreetSegment=0150,5.0,ART,N,306.2236413
7284130,15421,12060,180,120600180,N 40TH ST BETWEEN WALLINGFORD AVE N AND BURKE AVE N,N 40TH ST,N 40TH ST,INSVC,DISTRICT4, ,N,WALLINGFORD AVE N,BURKE AVE N,2,Minor Arterial, ,1800,25,E,N, , ,294.0,30.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,WALLINGFORD AVE N AND N 40TH ST,E,26842.0,BURKE AVE N AND N 40TH ST,W,26841.0,1270188.848,242773.2338,System.Byte[],N,N,N,Urban Center Connector,Unknown,94,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=12060&StreetSegment=0180,1.0,ART,N,294.2978153
7284137,15422,12060,190,120600190,N 40TH ST BETWEEN BURKE AVE N AND MERIDIAN AVE N,N 40TH ST,N 40TH ST,INSVC,DISTRICT4, ,N,BURKE AVE N,MERIDIAN AVE N,2,Minor Arterial, ,1900,25,E,N, , ,306.0,30.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,BURKE AVE N AND N 40TH ST,E,26841.0,MERIDIAN AVE N AND N 40TH ST,W,27236.0,1270488.786,242761.0103,System.Byte[],N,N,N,Urban Center Connector,Unknown,94,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=12060&StreetSegment=0190,6.0,ART,N,306.1288999
7284140,15424,12060,220,120600220,N 40TH ST BETWEEN BAGLEY AVE N AND CORLISS AVE N,N 40TH ST,N 40TH ST,INSVC,DISTRICT4, ,N,BAGLEY AVE N,CORLISS AVE N,2,Minor Arterial, ,2200,25,E,N, , ,294.0,30.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,BAGLEY AVE N AND N 40TH ST,E,27235.0,CORLISS AVE N AND N 40TH ST,W,27234.0,1271082.031,242731.5724,System.Byte[],N,N,N,Urban Center Connector,Unknown,93,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=12060&StreetSegment=0220,3.0,ART,N,293.9592791
7284144,15425,12060,230,120600230,N 40TH ST BETWEEN CORLISS AVE N AND SUNNYSIDE AVE N,N 40TH ST,N 40TH ST,INSVC,DISTRICT4, ,N,CORLISS AVE N,SUNNYSIDE AVE N,2,Minor Arterial, ,2300,25,E,N, , ,294.0,30.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,CORLISS AVE N AND N 40TH ST,E,27234.0,SUNNYSIDE AVE N AND N 40TH ST,W,27233.0,1271375.934,242722.7874,System.Byte[],N,N,N,Urban Center Connector,Unknown,93,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=12060&StreetSegment=0230,1.0,ART,N,294.1104874
7284147,15427,12060,250,120600250,N 40TH ST BETWEEN EASTERN AVE N AND 1ST AVE NE,N 40TH ST,N 40TH ST,INSVC,DISTRICT4, ,N,EASTERN AVE N,1ST AVE NE,2,Minor Arterial, ,2500,25,E,N, , ,289.0,30.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,EASTERN AVE N AND N 40TH ST,E,27232.0,1ST AVE NE AND NE 40TH ST,W,27231.0,1271961.212,242705.3251,System.Byte[],N,N,N,Urban Center Connector,Unknown,93,0,2,MAJOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=12060&StreetSegment=0250,8.0,ART,N,289.109176
7284191,14885,11650,89,116500089,E UNION ST BETWEEN SENECA ST AND BROADWAY,E UNION ST,E UNION ST,INSVC,DISTRICT3, ,N,SENECA ST,BROADWAY,2,Minor Arterial, ,800,25,E,N, , ,245.0,36.0,PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,SENECA ST AND E UNION ST,E,29777.0,BROADWAY AND E UNION ST,W,29757.0,1273436.61,227141.3717,System.Byte[],Y,N,N,Urban Village Neighborhood,Unknown,76,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11650&StreetSegment=0089,7.0,ART,N,244.6470854
7284197,14886,11650,90,116500090,E UNION ST BETWEEN BROADWAY AND BROADWAY CT,E UNION ST,E UNION ST,INSVC,DISTRICT3, ,N,BROADWAY,BROADWAY CT,2,Minor Arterial, ,900,25,E,N, , ,223.0,44.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,BROADWAY AND E UNION ST,E,29757.0,BROADWAY CT AND E UNION ST,W,29758.0,1273670.374,227129.9353,System.Byte[],Y,N,N,Urban Village Neighborhood,Unknown,62,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11650&StreetSegment=0090,1.0,ART,N,223.4429689
7284203,14889,11650,110,116500110,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,E UNION ST,E UNION ST,INSVC,DISTRICT3, ,N,11TH AVE,12TH AVE,2,Minor Arterial, ,1100,25,E,N, , ,343.0,44.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,11TH AVE AND E UNION ST,E,29760.0,12TH AVE AND E MADISON ST,W,29761.0,1274380.895,227102.5127,System.Byte[],Y,N,N,Urban Village Neighborhood,Unknown,62,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11650&StreetSegment=0110,2.0,ART,N,343.0112191
7284207,14890,11650,120,116500120,E UNION ST BETWEEN 12TH AVE AND 13TH AVE,E UNION ST,E UNION ST,INSVC,DISTRICT3, ,N,12TH AVE,13TH AVE,2,Minor Arterial, ,1200,25,E,N, , ,309.0,42.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,12TH AVE AND E MADISON ST,E,29761.0,13TH AVE AND E UNION ST,W,29762.0,1274706.354,227090.0466,System.Byte[],Y,N,N,Urban Village Neighborhood,Unknown,40,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11650&StreetSegment=0120,6.0,ART,N,308.9738673
7284211,14891,11650,130,116500130,E UNION ST BETWEEN 13TH AVE AND 14TH AVE,E UNION ST,E UNION ST,INSVC,DISTRICT3, ,N,13TH AVE,14TH AVE,2,Minor Arterial, ,1300,25,E,N, , ,324.0,42.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,13TH AVE AND E UNION ST,E,29762.0,14TH AVE AND E UNION ST,W,29763.0,1275022.851,227089.0875,System.Byte[],Y,N,N,Urban Village Neighborhood,Unknown,40,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11650&StreetSegment=0130,4.0,ART,N,324.0348204
7284217,14892,11650,140,116500140,E UNION ST BETWEEN 14TH AVE AND 15TH AVE,E UNION ST,E UNION ST,INSVC,DISTRICT3, ,N,14TH AVE,15TH AVE,2,Minor Arterial, ,1400,25,E,N, , ,342.0,50.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,14TH AVE AND E UNION ST,E,29763.0,15TH AVE AND E UNION ST,W,30141.0,1275355.937,227083.3531,System.Byte[],Y,N,N,Urban Village Neighborhood,Unknown,91,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11650&StreetSegment=0140,7.0,ART,N,342.2573302
7284224,14893,11650,150,116500150,E UNION ST BETWEEN 15TH AVE AND 16TH AVE,E UNION ST,E UNION ST,INSVC,DISTRICT3, ,N,15TH AVE,16TH AVE,2,Minor Arterial, ,1500,25,E,N, , ,322.0,50.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,15TH AVE AND E UNION ST,E,30141.0,16TH AVE AND E UNION ST,W,30142.0,1275687.969,227075.3325,System.Byte[],Y,N,N,Urban Center Connector,Unknown,91,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11650&StreetSegment=0150,8.0,ART,N,322.0015951
7284227,14894,11650,160,116500160,E UNION ST BETWEEN 16TH AVE AND 17TH AVE,E UNION ST,E UNION ST,INSVC,DISTRICT3, ,N,16TH AVE,17TH AVE,2,Minor Arterial, ,1600,25,E,N, , ,322.0,50.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,16TH AVE AND E UNION ST,E,30142.0,17TH AVE AND E UNION ST,W,30143.0,1276009.985,227067.9356,System.Byte[],Y,N,N,Urban Center Connector,Unknown,91,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11650&StreetSegment=0160,6.0,ART,N,322.2013165
7284230,14896,11650,180,116500180,E UNION ST BETWEEN 18TH AVE AND 19TH AVE,E UNION ST,E UNION ST,INSVC,DISTRICT3, ,N,18TH AVE,19TH AVE,2,Minor Arterial, ,1800,25,E,N, , ,334.0,50.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,18TH AVE AND E UNION ST,E,30144.0,19TH AVE AND E UNION ST,W,30145.0,1276660.585,227052.9913,System.Byte[],Y,N,N,Urban Center Connector,Unknown,91,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11650&StreetSegment=0180,10.0,ART,N,334.4787282
7284236,14898,11650,200,116500200,E UNION ST BETWEEN 20TH AVE AND 21ST AVE,E UNION ST,E UNION ST,INSVC,DISTRICT3, ,N,20TH AVE,21ST AVE,2,Minor Arterial, ,2000,25,E,N, , ,320.0,50.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,20TH AVE AND E UNION ST,E,30146.0,21ST AVE AND E UNION ST,W,30147.0,1277298.255,227046.4145,System.Byte[],Y,N,N,Urban Village Neighborhood,Unknown,91,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11650&StreetSegment=0200,3.0,ART,N,319.7017926
7284240,14899,11650,210,116500210,E UNION ST BETWEEN 21ST AVE AND 22ND AVE,E UNION ST,E UNION ST,INSVC,DISTRICT3, ,N,21ST AVE,22ND AVE,2,Minor Arterial, ,2100,25,E,N, , ,324.0,50.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,21ST AVE AND E UNION ST,E,30147.0,22ND AVE AND E UNION ST,W,30148.0,1277620.187,227044.5413,System.Byte[],Y,N,N,Urban Village Neighborhood,Unknown,37,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11650&StreetSegment=0210,6.0,ART,N,324.1718908
7284243,14901,11650,230,116500230,E UNION ST BETWEEN 23RD AVE AND 24TH AVE,E UNION ST,E UNION ST,INSVC,DISTRICT3, ,N,23RD AVE,24TH AVE,2,Minor Arterial, ,2300,25,E,N, , ,319.0,23.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,23RD AVE AND E UNION ST,E,30027.0,24TH AVE AND E UNION ST,W,30026.0,1278169.905,227039.2153,System.Byte[],Y,N,N,Urban Village Neighborhood,Unknown,50,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11650&StreetSegment=0230,1.0,ART,N,318.986779
7284247,14902,11650,240,116500240,E UNION ST BETWEEN 24TH AVE AND 25TH AVE,E UNION ST,E UNION ST,INSVC,DISTRICT3, ,N,24TH AVE,25TH AVE,2,Minor Arterial, ,2400,25,E,N, , ,322.0,23.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,24TH AVE AND E UNION ST,E,30026.0,25TH AVE AND E UNION ST,W,30025.0,1278490.438,227033.1879,System.Byte[],Y,N,N,Urban Village Neighborhood,Unknown,50,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11650&StreetSegment=0240,8.0,ART,N,322.2362116
7284251,14903,11650,250,116500250,E UNION ST BETWEEN 25TH AVE AND 26TH AVE,E UNION ST,E UNION ST,INSVC,DISTRICT3, ,N,25TH AVE,26TH AVE,2,Minor Arterial, ,2500,25,E,N, , ,322.0,23.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,25TH AVE AND E UNION ST,E,30025.0,26TH AVE AND E UNION ST,W,30024.0,1278812.364,227024.3166,System.Byte[],Y,N,N,Urban Center Connector,Unknown,50,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11650&StreetSegment=0250,7.0,ART,N,321.8607064
7284257,14905,11650,270,116500270,E UNION ST BETWEEN 27TH AVE AND M L KING JR WAY,E UNION ST,E UNION ST,INSVC,DISTRICT3, ,N,27TH AVE,M L KING JR WAY,2,Minor Arterial, ,2700,25,E,N, , ,321.0,42.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,27TH AVE AND E UNION ST,E,30023.0,M L KING JR WAY AND E UNION ST,W,30022.0,1279455.714,227013.5168,System.Byte[],Y,N,N,Urban Center Connector,Unknown,41,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11650&StreetSegment=0270,3.0,ART,N,320.8992735
7284263,14907,11650,300,116500300,E UNION ST BETWEEN 30TH AVE AND 31ST AVE,E UNION ST,E UNION ST,INSVC,DISTRICT3, ,N,30TH AVE,31ST AVE,3,Collector Arterial, ,3000,25,E,N, , ,286.0,42.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,30TH AVE AND E UNION ST,E,30021.0,31ST AVE AND E UNION ST,W,30020.0,1280374.82,226995.5164,System.Byte[],Y,N,N,Neighborhood Corridor,Unknown,28,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11650&StreetSegment=0300,8.0,ART,N,268.7482817
7284266,14908,11650,310,116500310,E UNION ST BETWEEN 31ST AVE AND 32ND AVE,E UNION ST,E UNION ST,INSVC,DISTRICT3, ,N,31ST AVE,32ND AVE,3,Collector Arterial, ,3100,25,E,N, , ,287.0,42.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,31ST AVE AND E UNION ST,E,30020.0,32ND AVE AND E UNION ST,W,30019.0,1280652.564,226985.6376,System.Byte[],Y,N,N,Neighborhood Corridor,Unknown,28,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11650&StreetSegment=0310,8.0,ART,N,287.0923344
7284272,14910,11650,330,116500330,E UNION ST BETWEEN 33RD AVE AND 34TH AVE,E UNION ST,E UNION ST,INSVC,DISTRICT3, ,N,33RD AVE,34TH AVE,3,Collector Arterial, ,3300,25,E,N, , ,260.0,36.0,AC/PCC,10/31/2022 12:00:00 AM,Unknown,Unknown,33RD AVE AND E UNION ST,E,30263.0,34TH AVE AND E UNION ST,W,30264.0,1281185.66,226964.128,System.Byte[],Y,N,N,Neighborhood Corridor,Unknown,70,0,3,MINOR TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=11650&StreetSegment=0330,3.0,ART,N,260.043481
7284332,16663,13135,150,131350150,NE 143RD ST BETWEEN 15TH AVE NE AND 17TH AVE NE,NE 143RD ST,NE 143RD ST,INSVC,DISTRICT5, ,N,15TH AVE NE,17TH AVE NE,0,Not Designated, ,1500,20,E,N, , ,664.0,34.0,AC,4/30/2014 12:00:00 AM,Unknown,Unknown,15TH AVE NE AND NE 143RD ST,E,35855.0,17TH AVE NE AND NE 143RD ST,W,36078.0,1276708.473,270544.4138,System.Byte[],N,N,N,Neighborhood Yield Street,Unknown,62,0,4,LOCAL TRANSIT ROUTE,,http://wdcsqlpwrk03/ReportServer/Pages/ReportViewer.aspx?/DOT/Asset%20Management/Blocks/Block%20Report&StreetName=13135&StreetSegment=0150,0.0,NON-ART,N,664.0557243
